cadence,stride_time_mean,stride_time_std,mean_pressure_left,mean_pressure_right,peak_pressure_left,peak_pressure_right,pressure_variance_left,pressure_variance_right,heel_to_toe_ratio_left,heel_to_toe_ratio_right,contact_area_left,contact_area_right,impact_force_left,impact_force_right,imu_acc_mean_left,imu_acc_mean_right,imu_acc_std_left,imu_acc_std_right,imu_gyro_mean_left,imu_gyro_mean_right,imu_gyro_std_left,imu_gyro_std_right,step_symmetry,force_symmetry,mood
90.0,0.72,0.2006987792688336,1315.514375,1271.3221875,3966.0,4095.0,2366849.33041836,2338982.2683827146,0.7640552649216434,1.8,1481,1475,2650.4856250000003,2823.6778125,4.544975833333334,2.541311666666666,3.833699012952891,5.407775422130363,0.1074374999999999,0.0217658333333333,0.650436797667857,0.5190532609144963,0.6327272704264463,1.0347608079995372,sad
105.0,0.5883333333333334,0.0735791335154803,1322.7053125,1243.209375,3952.0,4095.0,2395862.9415967776,2330957.8449121094,0.9060034212678622,1.8,1488,1448,2629.2946875,2851.790625,4.651833333333334,2.54532,3.75859058853478,5.422095118518917,0.0183925,-0.0125858333333333,0.6084926773953406,0.4853985296976484,0.6972111526007524,1.0639441256112276,sad
90.0,0.6980000000000001,0.1215565711921819,1452.315625,1021.951875,3952.0,4095.0,2486433.1578808594,2148440.1426839847,1.1515438787855468,1.8,1623,1220,2499.684375,3073.0481250000003,4.597317499999999,2.5963591666666663,3.748155228690565,5.419229071571525,0.0142949999999999,-0.0154183333333333,0.5268126466227502,0.564288622955684,0.9454545411570248,1.4211193884045474,sad
75.0,0.745,0.172843860174436,1491.4134375,982.3475,4010.0,4095.0,2585629.646881934,2063256.7617437504,0.8985375438674242,1.8,1632,1176,2518.5865625,3112.6525,4.602685833333333,2.5876500000000004,3.709266634228295,5.40353188271338,0.0225508333333333,0.0156366666666666,0.5080846541171122,0.5908365196811118,0.7211155349756353,1.5182137033807146,sad
75.0,0.7675000000000001,0.1892584212129014,1244.2634375,965.5728125,4064.0,4095.0,2447363.252788184,2090027.77282334,1.0621996559806028,1.8,1375,1154,2819.7365625,3129.4271875,4.6476625,2.6282541666666663,3.689310957382207,5.336464300879936,0.0174308333333333,0.0270641666666666,0.5704035108727612,0.5245000572443301,0.6171003694531585,1.2886272480992962,sad
75.0,0.7425,0.0597390157267426,1087.5684375,1120.5878125,4064.0,4095.0,2136996.0678163087,2196178.632288965,1.5426469307819273,1.8,1278,1358,2976.4315625,2974.4121875,4.628285,2.574743333333333,3.788084107493083,5.359541899185249,0.1696091666666666,0.1088233333333333,0.8570756898212893,0.7498901844862945,0.7318007634796906,0.9705338790925554,sad
90.0,0.73,0.0489897948556635,1440.333125,1187.1584375,4000.0,4095.0,2299064.418402734,2151733.5902100583,1.1154977162103197,1.8,1667,1438,2559.666875,2907.8415625,4.565633333333333,2.541503333333333,3.7849647304242553,5.408335464816221,0.1993575,0.0876558333333333,0.7927536416569884,0.7705448142165205,0.8095238063114135,1.2132610764405565,sad
90.0,0.736,0.0893532316147547,1489.300625,1143.350625,3985.0,4095.0,2405795.7046246096,2224936.1458121096,0.7870922910886957,1.8,1660,1330,2495.699375,2951.649375,4.6158391666666665,2.6028083333333334,3.747143764473501,5.3871861857495285,0.0054558333333333,-0.0057799999999999,0.5901408318212178,0.49765376176615,0.6539923929505993,1.3025755976627242,sad
75.0,0.825,0.2071834935510066,1229.5434375,1277.168125,3950.0,4095.0,2315431.9818631834,2326962.8067339845,0.866013158031729,1.8,1383,1481,2720.4565625,2817.831875,4.580679166666665,2.552345833333333,3.8013524062144826,5.439518349808124,-0.0208258333333333,-0.0165158333333333,0.6383411630932988,0.5145580512271077,0.6315789449940641,0.9627107132330672,sad
105.0,0.6166666666666667,0.1171418892720371,1345.2646875,806.36625,4054.0,4095.0,2326997.542753028,1835679.687110938,1.50455704114377,1.8,1619,932,2708.7353125,3288.63375,4.819904166666666,2.594848333333333,3.4109023725376013,5.351135911685533,0.007365,0.013465,0.4165256756091594,0.3964952905668195,1.2383720858234182,1.6683048004944343,sad
105.0,0.6433333333333334,0.1354826762193438,1397.7771875,993.03125,4026.0,4095.0,2359853.2794170906,2083991.6546484367,1.371756911814689,1.8,1627,1195,2628.2228125,3101.96875,4.589411666666667,2.560453333333333,3.779006293396528,5.422395808080492,-0.0057833333333333,0.0019916666666666,0.5108987241997076,0.6171144828397366,0.9951923029077292,1.4075863031424376,sad
90.0,0.682,0.1604244370412438,1158.688125,1142.79125,4026.0,4095.0,2229895.9896089844,2266122.9314234373,1.8,1.8,1364,1350,2867.3118750000003,2952.20875,4.5829958333333325,2.502605,3.7572154475288353,5.432059960454689,0.0114399999999999,0.0056308333333333,0.5009673556230985,0.6026026229746866,0.9541284359902366,1.0139105667689434,sad
75.0,0.7424999999999999,0.185118205479634,1087.57875,1284.996875,4012.0,4095.0,2120732.257548438,2420409.8656152347,1.708119501104834,1.8,1313,1450,2924.4212500000003,2810.003125,4.695155000000001,2.62318,3.648377515778989,5.317105117223093,-0.012285,-0.0013333333333333,0.5885584993085508,0.4849043450917809,0.7448559640129384,0.846366843618692,sad
60.0,1.08,0.3612016980395672,1340.1203125,999.160625,4047.0,4095.0,2339285.6477124016,2058248.890449609,1.8,1.8,1591,1182,2706.8796875,3095.839375,4.71854,2.5913525,3.5767410289815507,5.387938405665357,0.1182291666666666,0.0964316666666666,0.5884469446341832,0.7568043661765496,1.1708542654730942,1.3412461196204102,sad
90.0,0.708,0.1346699669562594,1259.5484375,919.38625,4054.0,4095.0,2247343.355778808,2053068.724560937,1.5259830424141076,1.8,1550,1025,2794.4515625,3175.61375,4.803656666666668,2.4607,3.399404388093433,5.448343676445775,0.0007483333333333,0.0240425,0.4324722399536825,0.5042898892109742,1.295180715089273,1.3699883331189822,sad
75.0,0.775,0.1633248297106107,1388.1925,1113.415625,3957.0,4095.0,2362771.655443751,2118680.62725586,1.2155311899345262,1.8,1630,1372,2568.8075,2981.584375,4.7312441666666665,2.3788783333333337,3.650247586974885,5.429035507361987,0.0074574999999999,0.0136308333333333,0.630307073200899,0.5208774275674706,0.9622641464044144,1.2467873340229194,sad
105.0,0.645,0.1155782563172387,1436.1534375,1055.2871875,3957.0,4095.0,2282540.5380194336,2202342.13846084,0.9412539007959768,1.8,1694,1224,2520.8465625,3039.7128125,4.722170833333333,2.524869166666666,3.5922520684545467,5.36588839277486,0.2284233333333333,0.0886641666666666,0.7271130270612831,0.6849324465833392,0.7818930008975596,1.3609124162128496,sad
90.0,0.684,0.0803990049689671,1441.801875,1122.9478125,3975.0,4095.0,2392325.101996484,2182106.746338965,1.0066930116991766,1.8,1636,1314,2533.198125,2972.0521875,4.671669999999999,2.4200875,3.647333891273643,5.481069093389575,0.0449025,-0.0012074999999999,0.5254593701328549,0.5101496278319562,0.985714281020408,1.2839437929944373,sad
90.0,0.768,0.2601076700137848,1559.6240625,1031.1221875,3979.0,4095.0,2480654.9902334963,2063269.821632715,0.7802553272503139,1.8,1727,1251,2419.3759375,3063.8778125,4.6957683333333335,2.4907566666666665,3.6136562628908906,5.463391024426944,0.0309725,0.0061441666666666,0.5491373781460186,0.5125628596077807,0.8468468430322215,1.5125501903599077,sad
75.0,0.925,0.0680073525436771,1358.56625,1060.159375,3952.0,4095.0,2319972.7468609377,2114054.834599609,0.8852829652328309,1.8,1582,1304,2593.43375,3034.840625,4.4882341666666665,2.513991666666666,3.78894612097691,5.383396549570778,0.0298166666666666,-0.0020391666666666,0.4668015742499399,0.4072687085524398,0.6731517483534951,1.2814735979847618,sad
90.0,0.764,0.1326046756340062,1344.8190625,1119.719375,3933.0,4095.0,2169619.741324121,2105902.0674996097,1.2856372254229702,1.8,1620,1376,2588.1809375000003,2975.2806250000003,4.3943666666666665,2.449699166666667,3.870516508670243,5.4212530827290575,0.1720166666666666,0.0661691666666666,0.6152733766835321,0.6696346943540478,0.959276013758932,1.2010322330083534,sad
90.0,0.706,0.237873916182502,1152.965,1227.3009375,3907.0,4095.0,1989555.895025,2233202.004124121,1.4723417291814511,1.8,1449,1529,2754.035,2867.6990625,4.428135833333332,2.496484166666667,3.907940702900012,5.375833406838668,0.1806591666666666,0.0778383333333333,0.6631668339610872,0.6662652103558728,0.7827868820377587,0.9394313683236868,sad
105.0,0.5883333333333333,0.0691415617089717,1490.1415625,1018.076875,3964.0,4095.0,2298166.319022559,2022527.3972152343,1.1138299259613649,1.8,1776,1258,2473.8584375,3076.9231250000003,4.434933333333333,2.441959166666668,3.897501007340758,5.494637760049881,0.0211724999999999,0.0045024999999999,0.5287277018879851,0.5585169245365353,0.933628314452972,1.4636827509084884,sad
90.0,0.696,0.0863944442658207,1368.751875,1203.13,3906.0,4095.0,2225136.2003089846,2169686.4031,1.3890247726721472,1.8,1630,1488,2537.248125,2891.87,4.439955833333333,2.348910833333333,3.940242819998446,5.532982865617422,-0.0109358333333333,0.0008833333333333,0.5143591174616935,0.5661956520399013,0.9727272683057852,1.1376591672241076,sad
75.0,0.8025,0.1032896413005679,1298.611875,1121.7384375,3984.0,4095.0,2146499.914358984,2209225.0206475584,1.4593662062519273,1.8,1588,1325,2685.388125,2973.2615625,4.616693333333333,2.55365,3.7509393758038208,5.435770720958836,0.0605933333333333,0.0054325,0.5502493234485214,0.5507576845677387,0.8733624416010374,1.1576779670103103,sad
90.0,0.7299999999999999,0.2170714168194421,1238.840625,1178.711875,3995.0,4095.0,2152379.0639746096,2325841.9663589844,1.1991190005915524,1.8,1500,1332,2756.159375,2916.288125,4.65652,2.6403233333333334,3.696189575711722,5.3787650001763625,0.1404183333333333,0.0689508333333333,0.7574629418859748,0.6954621593463147,0.6951219483938132,1.0510122534813588,sad
90.0,0.7060000000000001,0.2044113499784197,1438.0146875,1113.6478125,3963.0,4095.0,2327513.485096777,2198397.9325264646,0.9699052963275088,1.8,1692,1340,2524.9853125,2981.3521875,4.599741666666668,2.60374,3.781114933666685,5.388453896440673,0.0093808333333333,0.0076408333333333,0.5691417932284586,0.5336623793804208,0.7540983575651706,1.2912652187414364,sad
90.0,0.786,0.2144388024588834,1309.6328125,839.8059375,4065.0,4095.0,2347407.62048584,1961839.4964022457,1.4342703886807118,1.8,1522,956,2755.3671875,3255.1940625,4.6022175,2.4865991666666667,3.618932775952106,5.433484264892339,0.0492566666666666,-0.0052425,0.4727379021426379,0.5936552748526848,0.9295774604245188,1.5594469537083415,sad
90.0,0.7639999999999999,0.220961535114146,1386.9446875,1192.0934375,4000.0,4095.0,2430550.164128027,2166559.300956934,1.1383031129795376,1.8,1568,1472,2613.0553125,2902.9065625000003,4.539564166666667,2.462028333333333,3.840828510128508,5.491125212941081,0.0758916666666666,0.0101516666666666,0.6402835725394561,0.591539162127543,0.936363632107438,1.1634530001651378,sad
105.0,0.6433333333333334,0.157762127549323,1102.648125,1731.7321875,3744.0,4095.0,1827300.1274339843,1401065.0560889647,1.8,1.8,1472,2469,2641.3518750000003,2363.2678125,4.836498333333333,2.3769925000000005,3.4763483726937605,5.60372240129515,0.0076341666666666,0.0115566666666666,0.5768782370072899,0.5717267049230972,0.5190839681448245,0.636731321576402,sad
90.0,0.756,0.202741214359587,1316.9228125,927.5334375,3999.0,4095.0,2492543.1862295894,2069615.1720069333,1.3107015242669393,1.8,1460,1093,2682.0771875,3167.4665625,4.642915,2.736284166666666,3.689548645761656,5.312269755018342,0.0076891666666666,0.0027866666666666,0.5936044579931198,0.5607700727471902,0.7290836624339296,1.4198116831558305,sad
105.0,0.625,0.1157223689122663,1454.1121875,973.8575,4048.0,4095.0,2400547.550851465,2035252.4821937496,1.8,1.8,1720,1153,2593.8878125,3121.1425,4.643611666666667,2.6125141666666667,3.668118551682487,5.351136867819084,-0.0100099999999999,-0.0570641666666666,0.5071486303179111,0.6655021775942126,1.0331753505536714,1.4931467755876535,sad
105.0,0.6333333333333334,0.1496291712497562,1263.2953125,947.209375,4048.0,4095.0,2381021.711853027,1991007.6842871087,1.3257345478893194,1.8,1466,1132,2784.7046875,3147.790625,4.628646666666667,2.5506674999999994,3.683457512332069,5.444764165870158,-0.1767658333333333,-0.1287283333333333,0.7595245569867852,0.844753924444207,0.8472906362202431,1.3337022885423802,sad
75.0,0.855,0.1167261752992875,1060.1765625,1057.8128125,4081.0,4095.0,2299755.819763184,2248557.44714834,1.026445247006919,1.8,1179,1206,3020.8234375,3037.1871875,4.593766666666667,2.500795833333333,3.746460386225318,5.432649086693278,-0.1836666666666666,-0.0744208333333333,0.8099376738709932,0.7483849313016034,0.650537630911088,1.0022345626464657,sad
45.0,0.915,0.165,1077.0290625,1094.27875,4081.0,4095.0,2254588.125717872,2354246.6266734377,1.8,1.8,1236,1223,3003.9709375,3000.72125,4.612635833333334,2.644220833333333,3.748681802965229,5.2835432595370415,-0.0466825,0.0180158333333333,0.6181602138823586,0.4915016977752693,0.7378640740880384,0.9842364767804944,sad
75.0,0.9425,0.1188223463831614,1309.5565625,1013.045,3984.0,4095.0,2360771.211800684,2184788.752975,1.0153843047375206,1.8,1493,1172,2674.4434375,3081.955,4.588243333333333,2.687619166666667,3.723271930590381,5.260942614126544,-0.0102358333333333,-0.0078916666666666,0.5080154314086389,0.4588695511041842,0.7012448103682788,1.292693376115875,sad
90.0,0.782,0.1142628548566856,1445.3675,993.241875,3984.0,4095.0,2398393.49931875,2065359.2046214845,1.2855140348530436,1.8,1670,1168,2538.6325,3101.758125,4.584148333333333,2.568975,3.714159917307083,5.365438534830277,0.0189075,0.0001324999999999,0.475066731042861,0.5863930208859498,0.9855072416159072,1.4552019351225984,sad
90.0,0.64,0.1155854662143991,1060.056875,1146.931875,3950.0,4095.0,2023972.0898902344,2285644.6809839844,1.8,1.8,1388,1325,2889.943125,2948.068125,4.490910833333333,2.639055,3.8023944707533928,5.304724009657964,0.1057966666666666,0.0912891666666666,0.5427427555072067,0.7965139016673253,1.0526315739108538,0.9242544367125078,sad
90.0,0.718,0.1352627073512873,1166.383125,1030.391875,4005.0,4095.0,2182140.3238402344,2040630.855183984,1.8,1.8,1414,1314,2838.616875,3064.608125,4.627806666666667,2.5239358333333333,4.034692611086445,5.425041531181979,0.2230275,0.1219699999999999,0.9005033120855711,0.8195829452227517,0.9333333294444444,1.1319801253945443,sad
75.0,0.72,0.229891278651453,1199.431875,1118.465,4002.0,4095.0,2373919.130983985,2185893.472525,1.2138102615685578,1.8,1349,1315,2802.568125,2976.535,4.704165,2.591438333333333,3.6801076953591534,5.311237368498094,0.1158758333333333,0.0056166666666666,0.7105326408753545,0.4304670599734923,0.8585858542495663,1.0723910662627878,sad
90.0,0.7,0.2420743687382041,1266.1025,1058.6275,4002.0,4095.0,2440211.7201187504,2107099.3962437506,1.0984943632368953,1.8,1409,1281,2735.8975,3036.3725,4.699668333333334,2.664746666666667,3.612904131489037,5.301935892749197,0.0172358333333333,0.0120166666666666,0.5920942311400319,0.4437312960064408,0.7685589486089129,1.1959848944071592,sad
105.0,0.535,0.023629078131263,1274.981875,1130.12875,4006.0,4095.0,2289831.7227964844,2258273.5871734377,1.1971201754835386,1.8,1503,1320,2731.018125,2964.87125,4.651089166666666,2.6108516666666666,3.663815454716022,5.315452596251538,-0.0183733333333333,-0.0012741666666666,0.5401440554354201,0.5331669585279758,0.6991869890276952,1.1281740013001402,sad
105.0,0.655,0.1622498073958795,1205.7571875,1825.181875,3759.0,4095.0,1949830.0551045896,1251888.0594214844,1.299060443903892,1.8,1555,2562,2553.2428125,2269.818125,4.975809166666667,2.4611266666666665,3.277917915549845,5.577890310468844,0.0014091666666666,0.0122874999999999,0.6159172334136886,0.6626580678175962,0.4884318753510748,0.6606230334384495,sad
75.0,0.8825000000000001,0.0749583217528247,1054.01125,1805.6890625,3717.0,4095.0,1758532.1067484375,1368707.6236303712,1.3494902299449614,1.8,1396,2553,2662.98875,2289.3109375,5.077105833333333,2.452913333333333,3.424938013254056,5.461819194720952,0.1494199999999999,0.0737383333333333,0.8867068278749183,0.7589306390335607,0.4552429655876139,0.5837169152240368,sad
90.0,0.7140000000000001,0.1044222198576528,1096.8725,1760.81,3691.0,4095.0,1826676.6687437496,1423943.6538999998,1.8,1.8,1420,2514,2594.1275,2334.19,5.003912499999999,2.154816666666666,3.620769164810669,5.6542371552717485,0.1931075,0.0926583333333333,0.9109749983454082,0.7974042188651179,0.5854922264624554,0.6229363187266449,sad
90.0,0.6779999999999999,0.1745164748669878,1113.281875,1774.353125,3679.0,4095.0,1813739.6824214845,1270388.7134277343,1.2898174895844297,1.8,1449,2564,2565.7181250000003,2320.646875,4.73908,2.3773441666666666,3.6309456771296738,5.566184444097767,-0.0099825,0.02523,0.6461854988007829,0.592746596025654,0.4837092719706534,0.6274297143487546,sad
90.0,0.7060000000000001,0.1500133327407934,1316.74125,1794.8121875,3712.0,4095.0,1975321.864923437,1179469.3744139648,1.3435248536469515,1.8,1676,2609,2395.25875,2300.1878125000003,4.725510000000001,2.2616441666666667,3.6465345921253327,5.551856900252621,-0.0065783333333333,0.0295758333333333,0.6302175594167638,0.6077105116056264,0.569999998575,0.7336373456993603,sad
90.0,0.6319999999999999,0.1039999999999999,1386.3234375,1833.85125,3771.0,4095.0,2046744.0157006832,1155189.8078734374,1.3334825870019185,1.8,1730,2639,2384.6765625,2261.1487500000003,4.7873141666666665,2.2025141666666666,3.620514154619383,5.627577122658202,0.0058858333333333,0.0245258333333333,0.6273104583319481,0.6512310580733274,0.5999999985,0.7559628605341011,sad
105.0,0.6616666666666667,0.1462209135368657,1061.6375,1841.3053125,3771.0,4095.0,1850098.31609375,1202748.9658467774,1.5437816407113447,1.8,1368,2670,2709.3625,2253.6946875000003,4.7736975,2.292796666666667,3.6707157577681055,5.520458648849346,0.0814233333333333,0.0466333333333333,0.7280902685259721,0.521392269686547,0.5199999987,0.5765678794365788,sad
90.0,0.732,0.1805990033195089,1172.991875,1737.125625,3710.0,4095.0,1869389.0211839844,1432059.9467183596,1.4531628949436382,1.8,1496,2466,2537.0081250000003,2357.8743750000003,4.9538675,2.37221,3.440411787602915,5.433287479592811,0.0934558333333333,0.0765583333333333,0.6701013913699718,0.6039393470627291,0.5358974345233399,0.6752487312624562,sad
90.0,0.7080000000000001,0.1665412861725284,1180.0840625,1782.3153125,3706.0,4095.0,1900793.006995996,1266111.1790155277,1.6365138792516534,1.8,1513,2593,2525.9159375,2312.6846875,4.826053333333333,2.3216091666666663,3.515219422097132,5.427292516969148,0.1782299999999999,0.0917225,0.6623173600573469,0.5038688590897603,0.56749999858125,0.6621073463048602,sad
90.0,0.658,0.0762627038597504,1086.126875,1877.3534375,3869.0,4095.0,1917265.9670277345,1315505.0316444335,1.5989119442278856,1.8,1382,2580,2782.873125,2217.6465625,4.8069075,2.3720808333333334,3.4343304508463386,5.493177736152907,0.0015433333333333,0.0113699999999999,0.5452591064092577,0.5568641244504803,0.4636591467076212,0.5785415003515865,sad
105.0,0.5783333333333333,0.0612145589073564,1268.53375,1851.1271875,3869.0,4095.0,2009774.7982359373,1095683.65538584,1.6537862197620048,1.8,1613,2678,2600.46625,2243.8728125,4.872461666666666,2.2746483333333334,3.4275431393147904,5.621910303416792,0.0085499999999999,0.0134891666666666,0.594907255376836,0.6154774270564048,0.528822053812476,0.6852763861287752,sad
105.0,0.6383333333333333,0.1364327266050521,1113.1184375,1881.985625,3792.0,4095.0,1916023.7875350583,999776.7416683594,1.7683613209483708,1.8,1429,2758,2678.8815625,2213.014375,4.9223425,2.3613675,3.361394308942905,5.57632905046953,-0.0097016666666666,0.0163858333333333,0.6470284661413455,0.5934986958418461,0.46749999883125,0.5914595850903699,sad
105.0,0.6483333333333334,0.1371637302237325,1120.6071875,1847.7725,3792.0,4095.0,1838118.56101084,1080404.14574375,1.7765913828520286,1.8,1462,2701,2671.3928125,2247.2275,4.9132175,2.248256666666667,3.491921048677039,5.648463040726703,0.1371991666666666,0.0684966666666666,0.752085931149253,0.7372301630577945,0.5249999986875,0.6064638297699182,sad
105.0,0.6383333333333333,0.1682673137863942,997.7815625,1728.269375,3687.0,4095.0,1693295.8444725587,1524704.8930621094,1.5413296379320756,1.8,1314,2407,2689.2184375,2366.730625,4.786513333333334,2.434260833333333,3.5281699434440825,5.511704412532718,0.1470441666666666,0.058925,0.7032569330498198,0.6652238014696007,0.4812030063127744,0.5773298863915065,sad
90.0,0.6900000000000001,0.1986957473123166,1147.1278125,1695.1903125,3665.0,4095.0,1713904.219601465,1306378.3640936525,1.7188190643210135,1.8,1544,2464,2517.8721875,2399.8096875,4.933722500000001,2.418864166666667,3.4619889587480994,5.461315785508956,0.0770566666666666,0.0835424999999999,0.6570185475227384,0.6902015103289885,0.6380697033831911,0.6766955918545602,sad
105.0,0.5833333333333334,0.107496769977314,1100.1121875,1794.90375,3644.0,4095.0,1754688.6039764648,1114202.8732359374,1.8,1.8,1482,2639,2543.8878125,2300.09625,4.856163333333333,2.43202,3.444842550827089,5.46413234798231,0.0028258333333333,0.0174791666666666,0.5864399092541129,0.5628566820834343,0.5798969057219152,0.6129087350155077,sad
105.0,0.6083333333333333,0.1496013220381275,1229.74875,1684.3121875,3644.0,4095.0,1908671.7312484377,1265740.6834764648,1.6040954445746964,1.8,1587,2449,2414.2512500000003,2410.6878125000003,4.915999166666667,2.3353475,3.5055736081987074,5.607392411666087,0.0098033333333333,0.0197608333333333,0.6214202667992804,0.7100796318953523,0.6327077731026601,0.7301192489114378,sad
90.0,0.726,0.0868562030024338,1074.101875,1653.96375,3638.0,4095.0,1828013.5333714844,1469380.6224359376,1.196523128144215,1.8,1385,2349,2563.898125,2441.03625,4.969105833333333,2.4158833333333334,3.5464072970119074,5.532727721903747,0.0753458333333333,0.0163525,0.8047456479530073,0.6468340281018128,0.4775725581066687,0.6494107711554074,sad
90.0,0.748,0.1287478155154486,1117.491875,1839.1803125,3761.0,4095.0,1911127.1249339848,1386278.8784249022,1.7718445801042155,1.8,1417,2545,2643.5081250000003,2255.8196875000003,4.8542075,2.399649166666667,3.4275328986182494,5.403118337073137,0.07152,0.0741666666666666,0.5898297519341209,0.5189170748352336,0.509999998725,0.6076032169316714,sad
120.0,0.5585714285714285,0.0519418827505652,1365.4678125,1866.50875,3879.0,4095.0,2078024.2952139643,1101269.1555484375,1.1517132406860169,1.8,1694,2666,2513.5321875,2228.49125,4.9523,2.300684166666666,3.5054356617021702,5.622339842783368,0.0195066666666666,0.0062824999999999,0.6725576963767165,0.6975454663989653,0.5241730266560483,0.7315625023287127,sad
105.0,0.6233333333333334,0.1332499739420445,1199.068125,1859.9896875,3879.0,4095.0,1989586.2941089843,1161827.5189561525,1.7880962079633007,1.8,1499,2645,2679.931875,2235.0103125,4.8849625,2.3238825,3.689275813231338,5.531079925478124,0.1049075,0.0686358333333333,0.7961246524741483,0.6510764291151274,0.5746835428489024,0.6446638561566412,sad
105.0,0.625,0.1417450763401208,1253.2225,1825.11375,3798.0,4095.0,1994279.81611875,1161534.1983109375,1.8,1.8,1582,2634,2544.7775,2269.88625,4.87344,2.272035,3.577062834887491,5.571852758473463,0.1690583333333333,0.1009466666666666,0.7586687407979117,0.6983925785847256,0.6005025110540138,0.6866544615716941,sad
75.0,0.8475,0.1841704373671301,804.4209375,1505.30125,3954.0,4095.0,1672617.4281241214,1805852.4717484373,1.225501882481312,1.8,1023,2098,3149.5790625,2589.69875,4.89686,2.7302508333333337,3.370350296393537,5.259817077895008,-0.0932941666666666,0.0151966666666666,0.6951735953218008,0.4699922903504789,0.3307692299211045,0.5343919942706538,sad
105.0,0.6266666666666666,0.1225651754056682,1236.9628125,1791.153125,3923.0,4095.0,2092124.9195545893,1289151.3196777345,1.5732337465575517,1.8,1520,2577,2686.0371875,2303.846875,4.883114999999999,2.271869166666667,3.477170967914625,5.5524716151502576,0.0157999999999999,0.0052325,0.6253789691059334,0.553139685592241,0.5249999986875,0.6905957924783254,sad
90.0,0.708,0.1699882348870062,1331.444375,1778.76125,3906.0,4095.0,2095141.12503086,1286532.9367484376,1.100253270685338,1.8,1644,2601,2574.555625,2316.23875,4.830661666666667,2.1563075000000005,3.530918530476721,5.593524784928589,-0.0112783333333333,-0.0029374999999999,0.5946701992397878,0.5439729177637584,0.5149999987125,0.7485233750462444,sad
90.0,0.752,0.204,1037.6790625,1932.124375,3618.0,4095.0,1654325.6691866212,944810.3014058592,1.6954723146304027,1.8,1422,2830,2580.3209375,2162.875625,4.862160833333334,2.487996666666666,3.464654049103023,5.393549559580922,-0.0066483333333333,0.0060316666666666,0.6135437919691543,0.4783356325118959,0.52749999868125,0.5370663894051508,sad
90.0,0.7060000000000001,0.152656477098091,1279.703125,1244.2703125,3952.0,4095.0,2244891.5962402346,2188592.5941186524,1.0694063748524114,1.8,1525,1547,2672.296875,2850.7296875,4.50292,2.4613908333333336,3.836760387610013,5.386582660934727,0.0081766666666666,0.0007016666666666,0.4822955409174844,0.4322510913777109,0.7058823501730104,1.0284767796157823,sad
105.0,0.58,0.0912870929175276,944.654375,1726.076875,3724.0,4095.0,1629511.0230433592,1557445.6878402347,1.8,1.8,1274,2406,2779.345625,2368.9231250000003,4.728630833333333,2.3492725,3.7087208396178815,5.464253285513378,0.153825,0.079175,0.7972118252854759,0.654378396680137,0.51749999870625,0.547284068360348,sad
75.0,0.8575,0.1349768498669309,1154.9634375,1778.7434375,3669.0,4095.0,1787903.7208506835,1142541.1276131836,1.7166054668711872,1.8,1550,2605,2514.0365625,2316.2565625,4.7054825,2.2828225,3.555945668598872,5.539135353794888,0.0098474999999999,0.0234333333333333,0.5590686459732979,0.557210129923074,0.5438596477597503,0.6493142363881164,sad
105.0,0.63,0.0858292879305582,1289.519375,1740.333125,3683.0,4095.0,1924879.0808746093,1334388.4596527345,1.4875998563369737,1.8,1640,2514,2393.480625,2354.666875,4.799871666666667,2.117544166666667,3.6372348041056166,5.79283170332518,0.0162683333333333,0.0462333333333333,0.7225670105006794,0.7346708144166036,0.60102301636567,0.7409612307753084,sad
105.0,0.5883333333333333,0.0527309733985212,977.815,1681.123125,3695.0,4095.0,1623814.5345250005,1343956.3260902346,1.8,1.8,1372,2429,2717.185,2413.876875,4.8560425,2.2728225,3.6432980080819286,5.564555958714084,0.1183216666666666,0.0743716666666666,0.871475414568433,0.6805733234050212,0.5782828268225181,0.5816438932266523,sad
105.0,0.6616666666666666,0.1905620342274108,850.9828125,1539.14875,3695.0,4095.0,1457322.64876709,1464952.7828734375,1.8,1.8,1253,2210,2844.0171875,2555.85125,4.842079999999999,2.3328241666666663,3.724137179526733,5.436339608742507,0.1629133333333333,0.0812733333333333,0.8612173046462909,0.6309268013186808,0.5634517752196655,0.5528918578838518,sad
90.0,0.6540000000000001,0.168949696655543,1131.915625,1688.6890625,3583.0,4095.0,1682985.0966308594,1295785.797380371,1.3540032186914888,1.8,1554,2479,2451.084375,2406.3109375,4.766259166666666,2.2611441666666665,3.608491991400189,5.508561633800845,0.0384558333333333,0.0541866666666666,0.6269800286952041,0.5670252567762941,0.5526992273709531,0.6702925064570361,sad
105.0,0.5933333333333334,0.0596284793999944,1118.02,1849.6825,3583.0,4095.0,1705418.8352249998,1126671.83044375,1.4640980869277478,1.8,1525,2740,2464.98,2245.3175,4.7391325,2.1621900000000003,3.575047328583276,5.517508033273113,-0.0045524999999999,0.0367724999999999,0.5640454094400704,0.4860458096487237,0.5786802015769538,0.6044388695873811,sad
90.0,0.688,0.1421829806974097,1047.141875,1684.8746875,3583.0,4095.0,1695901.0217464843,1380452.0196092771,1.3489670612157487,1.8,1412,2446,2535.858125,2410.1253125000003,4.7337625,2.162241666666666,3.657732072759533,5.508148624380418,-0.0207224999999999,0.0191008333333333,0.6488742190597625,0.4434693852634838,0.5265957432803304,0.621495403870209,sad
